;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
1562;89.900;Toyota;Yaris;1.5 Xls 16v Cvt 5p;35.000;2019;SP;São Caetano do Sul;Vazio
1563;80.290;Renault;Duster;1.6 16v Sce Expression;56.000;2020;SP;Chácara Santo Antônio (Zona Leste) - São Paulo Zona Leste;Vazio
1564;89.900;Volvo;Xc60;2.0 T5 R Design Turbo Gasolina 4p Automático;81.601;2015;SP;Guarulhos;Vazio
1565;72.900;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Automático;67.715;2019;SP;Jacareí;Vazio
1566;68.900;Hyundai;Hb20s;1.0 Comfort Plus Flex 4p;37.000;2019;SP;Vila Formosa - São Paulo Zona Leste;Vazio
1567;64.900;Nissan;Versa;1.6 16v Sv Aut. 4p;71.404;2019;SP;Vila Hulda - Guarulhos;Vazio
1568;58.990;Hyundai;Hb20s;1.6 Comfort Plus Flex 4p;117.000;2016;SP;Vila São José - Taubaté;Vazio
1569;60.000;Hyundai;Hb20s;1.0 Comfort Plus Flex 4p;47.000;2018;SP;Suzano;Vazio
1570;62.990;Hyundai;Hb20;1.0 Comfort 12v;17.300;2019;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1571;64.990;Volkswagen;Polo;1.0 Mpi Total;50.714;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1572;64.990;Renault;Sandero;1.6 16v Sce Stepway;51.533;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1573;56.990;Chevrolet;Onix;1.0 Plus;65.553;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1574;61.990;Fiat;Argo;1.0 Firefly Drive;71.000;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1575;76.990;Renault;Duster;1.6 16v Sce Expression;87.500;2019;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1576;64.990;Fiat;Palio;1.8 Mpi Adventure Weekend 16v;71.537;2018;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1577;87.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline;46.485;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1578;83.980;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;64.000;2020;SP;Jardim Chapadão - Campinas;Vazio
1579;83.900;Honda;Civic;2.0 Lxr Flex Aut. 4p;86.058;2016;SP;Jardim Alzira Franco - Santo André;Vazio
1580;82.900;Nissan;Versa;1.6 16v Flexstart Sl;6.000;2020;SP;Parque Capuava - Santo André;Vazio
1581;84.900;Jeep;Renegade;1.8 Sport 75 Anos Flex Aut. 5p;39.113;2016;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1582;70.900;Honda;Fit;1.5 Dx 16v Flex 4p Manual;79.473;2018;SP;Campinas;Vazio
1583;86.980;Nissan;Versa;1.6 Sense 16v 4p;4.126;2021;SP;Vila Ema - São Paulo Zona Leste;Vazio
1584;85.900;Renault;Duster;Oroch 2.0 16v Flex Dynamique 4p Automático;75.526;2017;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1585;81.980;Renault;Captur;1.6 16v Life Sce X-tronic 5p;39.554;2018;SP;Vila Ema - São Paulo Zona Leste;Vazio
1586;72.900;Hyundai;Hb20s;1.0 Vision 12v;43.000;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1587;88.000;Chevrolet;Onix;Plus 1.0 Premier I Turbo Aut. 4p;29.900;2020;SP;São Paulo Zona Norte;Vazio
1588;79.990;Fiat;Strada;1.4 Freedom Cab. Dupla Flex 3p;33.622;2019;SP;Jandira;Vazio
1589;76.900;Hyundai;Hb20x;1.6 Premium Flex Aut. 5p;60.000;2018;SP;São Paulo Zona Oeste;Vazio
1590;75.990;Nissan;Sentra;Sv 2.0 Automatico;101.700;2017;SP;Jardim Palma Travassos - Ribeirão Preto;Vazio
1591;74.990;Chevrolet;Prisma;1.4 Ltz 4p;47.000;2019;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
1592;76.990;Hyundai;Hb20s;Comfort Plus 1.6 Automatico;39.000;2019;SP;Jardim Palma Travassos - Ribeirão Preto;Vazio
1593;58.900;Ford;Fiesta;1.6 16v Se Flex 5p;67.000;2018;SP;São Paulo Zona Leste;Vazio
1594;88.990;Hyundai;Ix35;2.0 Gls 2wd Flex Aut. 5p 157 Hp;92.000;2016;SP;Taubaté;Vazio
1595;77.900;Hyundai;Hb20s;1.6 Vision Flex Aut. 4p;35.393;2020;SP;Imirim - São Paulo Zona Norte;Vazio
1596;74.900;Honda;Fit;1.5 Lx Flex Aut. 5p;65.000;2017;SP;São Paulo Zona Oeste;Vazio
1597;63.900;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Manual;66.000;2017;SP;Vila Urupês - Suzano;Vazio
1598;66.500;Fiat;Fiorino;Pick Up 1.4 Mpi Furgao Hard Working 8v;143.900;2018;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
1599;85.899;Chevrolet;Onix;1.0 Turbo Plus Ltz;50.000;2020;SP;Vila Hermínia - Guarulhos;Vazio
1600;87.890;Honda;Hr-v;1.8 Lx Flex Aut. 5p;41.000;2017;SP;São Bernardo do Campo;Vazio
1601;69.977;Hyundai;Tucson;2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automático;49.977;2016;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1602;69.977;Hyundai;Tucson;2.0 Mpfi Gls Top 16v 143cv 2wd Flex 4p Automático;49.977;2016;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1603;74.899;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Automático;22.700;2019;SP;Vila Arcádia - São Paulo Zona Norte;Vazio
1604;77.990;Honda;Fit;1.5 Lx Flex Aut. 5p;28.002;2018;SP;Vila Regente Feijó - São Paulo Zona Leste;Vazio
1605;77.990;Honda;Fit;1.5 Lx Flex Aut. 5p;28.000;2018;SP;Vila Regente Feijó - São Paulo Zona Leste;Vazio
1606;68.900;Chevrolet;Onix;1.0 Lt 5p;56.558;2020;SP;Vila Hulda - Guarulhos;Vazio
1607;83.990;Renault;Captur;2.0 16v Intense Aut. 5p;76.000;2018;SP;Taubaté;Vazio
1608;78.990;Ford;Ecosport;1.5 Freestyle Flex Aut. 5p;45.000;2018;SP;Taubaté;Vazio
1609;87.990;Volkswagen;Polo;1.0 Tsi Highline 200 Aut. 5p;67.000;2019;SP;Taubaté;Vazio
1610;81.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;66.440;2016;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1611;67.990;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 2p Manual;90.000;2015;SP;Vila Regente Feijó - São Paulo Zona Leste;Vazio
1612;58.900;Nissan;Sentra;2.0 Sv Flex Aut. 4p;110.000;2015;SP;Vila Formosa - São Paulo Zona Leste;Vazio
1613;89.980;Ford;Ecosport;1.5 Freestyle Flex Aut. 5p;30.172;2020;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1614;61.990;Hyundai;Hb20;1.6 Comfort Plus Flex Aut. 5p;44.502;2016;SP;Várzea do Tamanduateí - Santo André;Vazio
1615;86.990;Renault;Captur;2.0 16v Intense Aut. 5p;45.000;2018;SP;Jardim Alzira Franco - Santo André;Vazio
1616;78.900;Fiat;Fiorino;1.4 Hard Working Flex 4p;49.000;2019;SP;Imirim - São Paulo Zona Norte;Vazio
1617;84.799;Volkswagen;Polo;1.0 200 Tsi Comfortline;18.100;2020;SP;Parque Capuava - Santo André;Vazio
1618;65.890;Chevrolet;Cruze;1.8 Lt Sport6 16v;69.052;2015;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
1619;60.990;Fiat;Argo;1.0 Firefly Drive;56.000;2020;SP;Baeta Neves - São Bernardo do Campo;Vazio
1620;76.980;Hyundai;Hb20x;1.6 Premium Flex Aut. 5p;42.506;2018;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1621;69.500;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;93.400;2016;SP;Parque Iracema - Catanduva;Vazio
1622;86.800;Hyundai;Hb20s;Hb20s 1.0 Tgdi Flex Evolution Automático;17.525;2021;SP;Osasco;Vazio
1623;75.970;Fiat;Argo;1.0 Firefly Drive;2.000;2021;SP;Centro - Santo André;Vazio
1624;72.000;Chevrolet;Captiva;2.4 Sport Ecotec 5p;107.000;2016;SP;Campo Da Venda - Itaquaquecetuba;Vazio
1625;85.900;Honda;Fit;1.5 Ex Flex Aut. 5p;32.936;2019;SP;São Paulo Zona Norte;Vazio
1626;79.490;Honda;Fit;1.5 Lx Flex Aut. 5p;46.892;2018;SP;Jardim Maracanã - São Paulo Zona Norte;Vazio
1627;63.490;Toyota;Etios;1.5 16v Platinum Aut. 4p;86.146;2017;SP;Jardim Alzira Franco - Santo André;Vazio
1628;84.900;Fiat;Argo;1.8 Hgt 16v Flex Aut. 5p;41.000;2020;SP;São Paulo Zona Leste;Vazio
1629;62.900;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;51.517;2019;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1630;87.900;Nissan;Kicks;1.6 16v Flexstart Sv 4p Xtronic;99.000;2018;SP;Mogi Mirim;Vazio
1631;88.880;Audi;A4;Audi A4 1.8 Tfsi Attraction;127.500;2015;SP;Parque Residencial Aquarius - São José dos Campos;Vazio
1632;87.888;Mitsubishi;Outlander;2.0 16v;94.000;2015;SP;Capuava - Santo André;Vazio
1633;83.900;Chery;Tiggo;2 1.5 Act 16v Flex Aut. 5p;10.000;2020;SP;Imirim - São Paulo Zona Norte;Vazio
1634;55.900;Nissan;March;1.6 16v Sv 5p;37.200;2018;SP;Jardim Alzira Franco - Santo André;Vazio
1635;69.900;Chevrolet;Spin;1.8 Ltz 7l 5p;72.000;2017;SP;Socorro - São Paulo Zona Sul;Vazio
1636;65.900;Honda;Fit;1.5 Dx Flex Aut. 5p;81.000;2015;SP;Jardim Santa Vicência - Guarulhos;Vazio
1637;81.890;Chevrolet;Tracker;1.8 Mpfi Ltz 4x2 16v Flex 4p Automático;14.000;2015;SP;Vila Alto de Santo André - Santo André;Vazio
1638;84.970;Ford;Ecosport;2.0 16v Titanium Flex Aut. 5p;52.000;2019;SP;Anália Franco - São Paulo Zona Leste;Vazio
1639;83.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;51.700;2020;SP;Limeira;Vazio
1640;68.490;Chevrolet;Onix;1.4 Ltz 5p;39.649;2019;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
1641;86.800;Jeep;Renegade;1.8 Flex Aut. 5p;42.000;2019;SP;Vila Prudente - São Paulo Zona Leste;Vazio
1642;89.900;Volkswagen;Jetta;1.4 16v Tsi Comfortline Gasolina 4p Tiptronic;104.551;2016;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1643;62.000;Volkswagen;Saveiro;1.6 Robust Cab. Simples Total Flex 2p;59.000;2019;SP;São Paulo Zona Oeste;Vazio
1644;84.900;Peugeot;2008;2008 1.6 16v Flex Griffe 4p Automático;33.950;2019;SP;Boa Vista - Sorocaba;Vazio
1645;84.900;Volkswagen;Tiguan;Tsi Tiptronic 2.0 16v Turbo Aut./seq.;103.814;2015;SP;Campinas;Vazio
1646;76.999;Honda;City;1.5 Lx Flex Aut. 4p;29.195;2017;SP;Altos de Vila Prudente - São Paulo Zona Leste;Vazio
1647;64.900;Hyundai;Hb20s;1.0 Comfort Plus 12v Flex 4p Manual;76.000;2019;SP;Sorocaba;Vazio
1648;83.940;Renault;Captur;1.616v Intense Sce X-tronic 5p;63.000;2018;SP;Parque Capuava - Santo André;Vazio
1649;62.990;Chevrolet;Onix;1.4 Mpfi Advantage 8v Flex 4p Automático;104.865;2019;SP;Jacareí;Vazio
1650;67.900;Honda;Fit;1.5 Lx Flex 5p;100.000;2016;SP;Vila Formosa - São Paulo Zona Leste;Vazio
1651;68.900;Honda;Civic;1.8 Lxs 16v Flex 4p Automático;100.138;2015;SP;Campinas;Vazio
1652;73.900;Fiat;Strada;1.4 Mpi Hard Working Cd 8v Flex 3p Manual;75.077;2018;SP;Bauru;Vazio
1653;78.980;Honda;Fit;1.5 Lx Flex Aut. 5p;44.712;2018;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1654;75.900;Honda;Civic;2.0 Lxr 16v Flex 4p Automático;88.077;2015;SP;Bauru;Vazio
1655;84.900;Chevrolet;Onix;Plus 1.0 Premier I Turbo Aut. 4p 6 Marchas;71.300;2021;SP;São Paulo Zona Oeste;Vazio
1656;71.900;Hyundai;Hb20s;1.6 Comfort Plus Flex Aut. 4p;35.000;2018;SP;Vila Belmiro - Santos;Vazio
1657;83.690;Volkswagen;Polo;1.0 Tsi Comfortline 200 Aut. 5p;34.502;2019;SP;Jardim Alzira Franco - Santo André;Vazio
1658;79.980;Hyundai;Hb20x;1.6 Premium Flex Aut. 5p;39.987;2019;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1659;79.990;Nissan;Kicks;1.6 16v Flexstart S 4p Xtronic;105.575;2018;SP;Caçapava;Vazio
1660;83.890;Volkswagen;Virtus;1.0 Comfortline 200 Tsi Aut. 4p;60.000;2018;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1661;65.890;Chevrolet;Cobalt;1.8 Ltz Aut. 4p;65.293;2018;SP;Jardim Alzira Franco - Santo André;Vazio
1662;61.900;Hyundai;Hb20;Hb20 Vision 1.0 Flex 12v Mec.;61.069;2020;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1663;66.890;Nissan;Versa;1.6 16v Sv Aut. 4p;29.600;2018;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
1664;61.500;Citroën;Berlingo;Furgão 1.6 Flex 5p;22.000;2019;SP;Butantã - São Paulo Zona Oeste;Vazio
1665;63.990;Chevrolet;Onix;1.4 Mpfi Activ 8v Flex 4p Automático;159.417;2017;SP;Jacareí;Vazio
1666;79.900;Citroën;C4;Lounge 1.6 Feel Thp Flex Aut. 4p;44.390;2019;SP;Vila Hulda - Guarulhos;Vazio
1667;71.890;Hyundai;Elantra;2.0 16v Gls Flex Aut. 4p;124.450;2015;SP;Jardim Alzira Franco - Santo André;Vazio
1668;89.900;Toyota;Corolla;2.0 16v Xei Flex Multi-drive S 4p;109.000;2016;SP;Jardim Alzira Franco - Santo André;Vazio
1669;59.977;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;20.124;2019;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1670;73.000;Honda;Fit;1.5 Lx 16v Flex 4p Automático;70.000;2017;SP;Vila Regente Feijó - São Paulo Zona Leste;Vazio
1671;67.900;Chevrolet;Onix;1.0 5p;8.400;2021;SP;Vila Figueira - Suzano;Vazio
1672;81.500;Peugeot;2008;1.6 16v Flex Allure 4p Automático;40.000;2020;SP;Ipiranga - São Paulo Zona Sul;Vazio
1673;65.900;Chevrolet;Prisma;1.4 Lt 4p;58.000;2019;SP;Socorro - São Paulo Zona Sul;Vazio
1674;69.790;Hyundai;Hb20s;1.0 Comfort Plus Flex 4p;47.000;2019;SP;São Caetano do Sul;Vazio
1675;89.900;Nissan;Kicks;1.6 16v S Aut. 5p;57.700;2019;SP;Alto de Pinheiros - São Paulo Zona Oeste;Vazio
1676;74.890;Fiat;Doblo;1.8 16v Essence 7l Flex 5p;52.000;2020;SP;Vila Prudente - São Paulo Zona Leste;Premium Auto Shopping
1677;81.977;Honda;Fit;1.5 Lx 16v Flex 4p Automático;29.955;2018;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1678;61.977;Citroën;Aircross;1.6 Live 16v Flex 4p Automático;57.787;2017;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1679;73.900;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 3p Manual;143.000;2018;SP;Vila Formosa - São Paulo Zona Leste;Vazio
1680;65.900;Honda;Fit;1.5 Lx Flex Aut. 5p;70.000;2015;SP;Jardim Santa Tereza - Embu das Artes;Vazio
1681;69.977;Ford;Ecosport;1.6 Freestyle 16v Flex 4p Powershift;39.555;2016;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1682;85.900;Audi;A4;1.8 Tfsi Ambiente Multitronic 4p;79.101;2015;SP;Vila Maria Alta - São Paulo Zona Norte;Vazio
1683;57.900;Nissan;Versa;1.6 16v Flexstart Sv 4p Xtronic;108.000;2017;SP;Ipiranga - São Paulo Zona Sul;Vazio
1684;56.990;Hyundai;Tucson;2.0 Gls 4x2 Flex Aut. 5p;138.573;2015;SP;Vila América - Mauá;Vazio
1685;60.900;Ford;Ka;1.0 Se Flex 5p;10.000;2021;SP;Vila Belmiro - Santos;Vazio
1686;74.900;Chevrolet;Cobalt;1.8 Ltz Aut. 4p;41.663;2020;SP;Vila Maria - São Paulo Zona Norte;Vazio
1687;89.977;Renault;Captur;2.0 16v Hi-flex Intense Automático;19.874;2019;SP;Chácara Califórnia - São Paulo Zona Leste;Vazio
1688;90.000;Honda;Wr-v;1.5 Ex Flex Aut. 5p;43.000;2018;SP;Centro - Suzano;Vazio
1689;72.900;Hyundai;Hb20;1.6 Premium Flex Aut. 5p;30.466;2018;SP;São Paulo Zona Sul;Vazio
1690;83.900;Toyota;Yaris;1.3 Xl Plus Tech 16v Cvt 5p;49.900;2019;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1691;71.990;Fiat;500;1.4 Cabrio 8v Flex 2p Automatizado;54.000;2015;SP;Ipiranga - São Paulo Zona Sul;Vazio
1692;68.900;Ford;Ka;1.5 Se Plus Flex Aut. 5p;23.000;2020;SP;São Paulo Zona Oeste;Vazio
1693;65.900;Fiat;Mobi;1.0 8v Evo Like.;15.000;2022;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1694;87.990;Honda;Hr-v;1.8 Ex Flex Aut. 5p;74.000;2018;SP;Jardim Maracanã - São Paulo Zona Norte;Vazio
1695;55.000;Ford;Fiesta;1.6 16v Sel Flex 5p;91.000;2017;SP;Vila Norma - São Paulo Zona Leste;Vazio
1696;66.670;Hyundai;Hb20s;1.0 12v Flex Vision Manual;57.162;2020;SP;São Paulo Zona Sul;Creditas Auto
1697;81.900;Toyota;Corolla;2.0 16v Xei Flex Multi-drive S 4p;116.367;2015;SP;Vila Leopoldina - São Paulo Zona Oeste;Vazio
1698;89.900;Renault;Duster;1.6 16v Sce Dynamique;30.500;2020;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
1699;59.170;Hyundai;Hb20;1.0 12v Flex Sense Manual;62.237;2020;SP;São Paulo Zona Sul;Creditas Auto
1700;78.900;Renault;Sandero;Stepway 1.6 Iconic 16v X-tronic 5p;17.300;2020;SP;São Paulo Zona Sul;Vazio
1701;59.890;Chevrolet;Montana;1.4 Mpfi Ls Cs 8v;45.533;2018;SP;Tatuapé - São Paulo Zona Leste;Vazio
1702;89.990;Toyota;Corolla;2.0 16v Altis Flex Multi-drive S 4p;69.000;2015;SP;Vila Marieta - São Paulo Zona Leste;Vazio
1703;76.670;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.107;2020;SP;São Paulo Zona Sul;Creditas Auto
1704;55.390;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;93.838;2019;SP;São Paulo Zona Sul;Creditas Auto
1705;60.370;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;45.568;2020;SP;São Paulo Zona Sul;Creditas Auto
1706;60.900;Hyundai;Hb20x;1.6 16v Style;61.000;2015;SP;Vila Almeida - São Paulo Zona Sul;Vazio
1707;58.900;Renault;Sandero;1.0 12v Sce Expression;51.000;2020;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1708;60.900;Hyundai;Hb20x;1.6 16v Style;61.000;2015;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1709;68.900;Renault;Logan;1.6 16v Sce Zen;44.000;2021;SP;Vila Almeida - São Paulo Zona Sul;Vazio
1710;65.900;Hyundai;Hb20;1.0 Vision 12v;64.000;2020;SP;Jardim Santa Margarida - São Paulo Zona Sul;Vazio
1711;72.900;Fiat;Argo;1.0 Firefly Drive;58.000;2021;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1712;58.900;Ford;Ka;1.0 Se 12v;58.000;2020;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1713;58.900;Fiat;Mobi;1.0 8v Evo Like.;40.000;2021;SP;Jurubatuba - São Paulo Zona Sul;Vazio
1714;70.980;Fiat;Argo;1.0 Flex 5p;12.000;2022;SP;Jardim Japão - São Paulo Zona Norte;Vazio
1715;77.990;Hyundai;Hb20;1.6 Premium Flex Aut. 5p;68.518;2018;SP;Jardim das Nações - Taubaté;Vazio
1716;89.990;Volkswagen;Jetta;1.4 Tsi Trendline 4p Automática;83.000;2017;SP;Centro - Guarulhos;Vazio
1717;84.900;Honda;Hr-v;1.8 Ex Flex Aut. 5p;48.000;2018;SP;Centro - Osasco;Vazio
1718;62.900;Smart;Fortwo;1.0 Mhd 2p;57.000;2015;SP;Vila Prudente - São Paulo Zona Leste;Vazio
1719;59.800;Fiat;Strada;1.4 Hard Working Flex 2p;45.100;2018;SP;Rudge Ramos - São Bernardo do Campo;Vazio
1720;63.900;Nissan;Versa;1.6 16v Sl Unique Aut. 4p;67.000;2017;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
1721;76.900;Chery;Tiggo;2 1.5 Act 16v Flex Aut. 5p;55.000;2019;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
1722;63.900;Hyundai;Hb20s;1.6 Comfort Plus Flex 4p;60.000;2016;SP;Vila Prudente - São Paulo Zona Leste;Vazio
1723;61.890;Volkswagen;Saveiro;1.6 Trendline Cab. Simples Total Flex 2p;66.000;2018;SP;Parque da Mooca - São Paulo Zona Leste;Vazio
1724;58.990;Citroën;C4;Lounge 1.6 Thp Exclusive Flex Aut. 4p;95.000;2015;SP;Vila Prudente - São Paulo Zona Leste;Vazio
1725;80.900;Honda;City;1.5 Lx 16v;75.000;2017;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1726;55.900;Ford;Fiesta;1.6 Titanium Hatch 16v;85.000;2015;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1727;78.990;Ford;Ecosport;1.5 Tivct Se;64.000;2019;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1728;60.900;Volkswagen;Up!;1.0 Tsi Move 5p;61.000;2018;SP;Centro - Osasco;Vazio
1729;63.990;Hyundai;Hb20;1.6 R Spec 16v Flex 4p Automático;103.065;2017;SP;Sorocaba;Vazio
1730;57.990;Chevrolet;Onix;1.4 Ltz Aut. 5p;66.000;2016;SP;Moóca - São Paulo Zona Leste;Vazio
1731;75.800;Chevrolet;Spin;Spin Ltz 1.8 8v Econo.flex 5p Aut;68.306;2018;SP;Centro - Guarulhos;Vazio
1732;75.990;Fiat;Strada;1.8 Mpi Adventure Cd 16v Flex 3p Manual;78.172;2017;SP;Sorocaba;Vazio
1733;74.900;Fiat;Doblo;1.8 Mpi Essence 7l 16v;50.300;2020;SP;Santo Amaro - São Paulo Zona Sul;Vazio
1734;83.500;Nissan;Kicks;1.6 16v S Aut. 5p;42.916;2018;SP;Carandiru - São Paulo Zona Norte;Vazio
1735;62.900;Volkswagen;Cross;Up 1.0 Tsi 12v;91.000;2017;SP;Vila Nova Curuçá - São Paulo Zona Leste;Vazio
1736;79.990;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;51.689;2019;SP;Sorocaba;Vazio
1737;57.900;Hyundai;Tucson;2.0 Gls 4x2 Flex Aut. 5p;126.000;2015;SP;São Paulo Zona Leste;Vazio
1738;64.900;Hyundai;Hb20x;1.6 Premium Flex Aut. 5p;78.000;2015;SP;Itaim Paulista - São Paulo Zona Leste;Vazio
1739;66.890;Ford;Ka;1.5 Se Plus Flex Aut. 5p;39.000;2020;SP;Vila Regente Feijó - São Paulo Zona Leste;Vazio
1740;68.990;Honda;Fit;1.5 Ex Flex Aut. 5p;78.400;2015;SP;Parque Capuava - Santo André;Vazio
1741;56.888;Ford;Ka;1.0 Tivct Se;22.000;2019;SP;Capuava - Santo André;Vazio
1742;69.900;Chevrolet;Onix;1.4 Ltz Aut. 5p;42.000;2018;SP;Independência - Taubaté;Vazio
1743;65.990;Renault;Duster;2.0 16v Dynamique Hi-flex Aut. 5p;86.900;2016;SP;Brás - São Paulo Centro;Vazio
1744;89.900;Volkswagen;Polo;1.0 Tsi Highline 200 Aut. 5p;54.781;2019;SP;Centro Alto - Ribeirão Pires;Vazio
1745;78.990;Mitsubishi;Asx;2.0 2wd Cvt 5p;95.000;2016;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
1746;86.890;Hyundai;Hb20s;1.0 Evolution Tgdi;15.000;2021;SP;Tatuapé - São Paulo Zona Leste;Vazio
1747;58.890;Nissan;Versa;1.6 16v Sl Unique Aut. 4p;184.000;2017;SP;Vila Norma - São Paulo Zona Leste;Vazio
1748;81.990;Nissan;Sentra;2.0 Sv 16v Flexstart;64.550;2018;SP;Capuava - Santo André;Vazio
1749;65.890;Hyundai;Tucson;2.0 Mpfi Gls Top 16v 143cv 2wd;73.734;2016;SP;Capuava - Santo André;Vazio
1750;71.890;Hyundai;Hb20s;1.6 Comfort Plus 16v;42.600;2018;SP;Capuava - Santo André;Vazio
1751;69.900;Volkswagen;Cross;Up 1.0 Tsi 12v;44.800;2017;SP;Rudge Ramos - São Bernardo do Campo;Premium Auto Shopping
1752;79.990;Honda;City;1.5 Ex 16v Flex 4p Automático;72.515;2017;SP;Sorocaba;Vazio
1753;59.990;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;30.431;2019;SP;Sorocaba;Vazio
1754;79.990;Fiat;Cronos;1.8 Precision 16v Flex 4p;25.900;2019;SP;Brás - São Paulo Centro;Vazio
1755;71.900;Renault;Duster;2.0 16v Dynamique Hi-flex Aut. 5p;81.700;2017;SP;Ipiranga - São Paulo Zona Sul;Vazio
1756;56.900;Chevrolet;Onix;Onix Enjoy;52.206;2020;SP;Vila Carvalho - Sorocaba;Vazio
1757;79.900;Volkswagen;Saveiro;1.6 16v Cross Cab. Dupla Total Flex 2p;44.000;2016;SP;Vila Angelica - Jundiaí;Vazio
1758;87.990;Toyota;Corolla;2.0 16v Xei Flex Multi-drive S 4p;50.900;2015;SP;Parque Capuava - Santo André;Vazio
1759;84.990;Toyota;Yaris;1.5 16v Flex Xs Multidrive;59.398;2019;SP;Mogi Guaçu;Vazio
1760;81.900;Toyota;Yaris;Xs 1.5 Automatico 2018/2019;41.677;2019;SP;Santo André;Vazio
1761;59.900;Hyundai;Hb20s;1.0 Comfort Plus Turbo Flex 4p;77.000;2017;SP;Jardim Dona Regina - Santa Bárbara D'Oeste;Vazio
1762;73.800;Hyundai;Hb20s;1.6 Comfort Style 16v Flex 4p Automático;35.104;2018;SP;Santo Antônio - São Caetano do Sul;Vazio
1763;89.800;Volkswagen;Golf;1.4 Tsi Highline 5p Automática;113.200;2015;SP;Rudge Ramos - São Bernardo do Campo;Vazio
1764;83.900;Jeep;Renegade;1.8 Flex Aut. 5p;98.500;2018;SP;Aricanduva - São Paulo Zona Leste;Vazio
1765;89.700;Nissan;Sentra;2.0 Sl Flex Aut. 4p;37.000;2018;SP;Vila São Judas Tadeu - Guarulhos;Vazio
1766;66.900;Ford;Ka;1.5 Ti-vct Flex Se Plus Automático;33.513;2021;SP;Campinas;Vazio
1767;70.900;Chevrolet;Cruze;Sport 1.8 Lt Ecotec Aut. 5p;30.000;2015;SP;São Caetano do Sul;Vazio
